정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
사우(김포시청) [김포골드라인],~,2025-02-23(일),1,0,51,12,114,42,130,61,247,113,298,219,282,185,288,190,323,226,351,257,319,297,261,343,282,408,275,303,275,331,162,263,130,258,149,280,95,218,53,137,0,0,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-02-24(월),1,0,143,16,363,73,831,160,770,664,390,580,389,305,491,406,502,398,469,464,454,432,445,472,542,503,516,658,529,843,253,825,246,435,218,362,317,284,74,162,39,62,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-02-25(화),0,0,117,17,337,80,859,168,764,679,462,574,406,357,501,391,501,445,503,431,416,462,488,477,500,530,539,639,559,880,270,831,230,431,239,373,294,336,90,209,25,72,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-02-26(수),3,0,119,13,342,74,851,158,775,652,433,517,375,338,437,443,519,426,401,542,448,513,476,513,576,522,617,665,591,841,259,831,223,427,213,375,376,333,83,184,31,85,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-02-27(목),1,0,133,17,333,88,845,148,762,648,470,571,399,367,478,403,559,414,505,431,457,460,470,479,504,569,565,704,568,891,270,760,237,451,266,383,348,370,100,200,42,106,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-02-28(금),2,0,123,12,345,82,786,154,781,646,438,510,420,309,437,462,556,431,485,487,544,469,491,511,537,545,590,702,624,893,317,782,238,481,286,368,351,385,102,268,49,130,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-03-01(토),0,0,66,12,94,55,143,61,268,122,350,217,439,215,455,273,526,282,465,326,421,342,373,382,384,451,311,462,290,495,253,420,161,335,187,300,140,326,52,206,0,0,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-03-02(일),2,0,52,9,74,36,147,49,208,91,281,153,310,184,274,182,333,237,299,254,351,284,286,304,277,310,262,308,192,345,145,301,127,275,128,255,111,232,49,155,0,0,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-03-03(월),0,0,59,14,81,40,127,53,206,140,240,193,275,148,362,182,337,238,329,286,306,280,322,327,298,393,260,383,238,368,195,266,162,292,133,252,135,205,31,119,0,0,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-03-04(화),2,0,124,12,391,74,950,209,850,851,475,471,374,277,380,344,454,355,451,322,324,354,468,368,519,520,578,705,546,930,271,859,244,452,206,353,289,289,86,170,32,66,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-03-05(수),0,0,99,39,411,74,950,207,890,880,493,414,433,313,394,335,510,341,405,336,329,353,465,434,565,574,607,748,605,976,273,827,248,474,257,374,378,345,82,183,28,71,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-03-06(목),3,1,117,14,391,78,956,209,836,865,454,437,405,312,455,386,508,346,425,321,409,386,392,464,576,577,664,754,563,990,307,822,272,413,244,377,331,357,85,212,36,76,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-03-07(금),0,0,112,17,355,82,888,189,845,885,435,412,427,330,389,432,522,336,410,346,388,368,631,492,614,556,571,753,630,957,316,835,287,420,333,363,381,380,122,244,51,114,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-03-08(토),1,0,61,10,114,50,220,87,377,192,399,348,422,288,490,290,462,326,505,353,458,428,469,404,398,483,395,481,339,482,228,411,207,308,185,322,172,332,83,242,0,0,0,0,0,0,0,0,
