정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
사우(김포시청) [김포골드라인],~,2025-06-29(일),3,0,57,11,92,57,144,58,245,89,272,173,317,180,240,163,313,218,295,261,289,267,310,281,327,313,303,316,250,323,138,267,165,298,131,303,119,254,63,135,0,0,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-06-30(월),2,0,143,20,420,82,903,216,769,844,436,444,399,329,453,372,466,336,577,396,435,358,445,458,504,510,512,634,595,867,256,743,256,392,253,361,225,322,68,152,47,75,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-01(화),0,0,143,25,406,84,915,197,786,881,415,435,361,301,411,353,453,363,646,336,413,406,413,382,470,476,581,636,570,907,254,801,248,404,233,368,221,341,78,170,34,68,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-02(수),1,0,144,13,416,84,905,210,815,875,394,380,342,291,520,375,460,351,751,360,453,389,448,414,496,504,525,692,592,947,268,832,234,449,248,382,229,342,73,193,32,84,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-03(목),0,0,145,18,373,84,914,207,787,837,443,404,405,327,430,408,454,362,629,355,433,337,479,386,477,498,601,641,533,943,255,769,249,444,245,338,233,365,91,206,38,96,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-04(금),2,0,133,16,396,78,879,197,776,883,443,438,386,316,376,374,465,359,722,340,391,364,489,407,529,557,677,684,629,968,327,798,277,441,236,397,261,426,111,225,53,110,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-05(토),0,0,72,18,155,57,201,76,366,232,390,297,416,284,448,292,502,312,477,331,413,374,376,390,371,420,363,443,370,415,196,367,182,357,185,328,166,355,74,215,0,0,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-06(일),2,0,49,8,101,50,132,52,247,79,282,174,273,145,307,167,301,191,309,263,305,253,291,339,270,314,316,338,236,337,186,328,173,275,112,284,114,220,41,142,0,0,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-07(월),1,0,136,22,425,89,956,187,775,839,429,435,351,303,458,466,478,343,413,350,381,300,480,439,430,455,575,639,539,908,265,768,255,414,235,342,283,264,59,155,32,74,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-08(화),2,0,149,18,422,81,920,204,832,862,455,465,333,284,423,414,476,348,406,238,277,338,339,397,463,494,562,656,548,923,280,819,277,428,261,333,287,304,75,184,37,64,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-09(수),3,0,141,19,399,91,891,191,848,857,425,390,383,297,367,348,397,317,366,286,289,319,440,409,519,495,593,651,561,931,296,807,259,407,269,372,361,343,94,199,31,72,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-10(목),2,0,124,15,364,84,872,213,830,792,463,481,344,280,394,318,460,347,349,314,311,293,349,316,437,500,665,631,583,935,276,799,309,433,278,335,314,367,97,210,38,74,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-11(금),0,0,144,12,385,97,865,174,789,832,421,417,359,275,379,341,438,344,425,338,377,336,577,387,501,551,608,752,627,912,322,819,286,464,314,373,376,364,129,254,60,123,0,0,0,0,0,0,
사우(김포시청) [김포골드라인],~,2025-07-12(토),2,0,81,22,131,56,206,89,371,185,364,312,400,278,471,269,463,360,457,351,417,344,425,350,394,429,349,407,337,463,271,352,177,302,217,320,183,341,67,200,0,0,0,0,0,0,0,0,
